rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
8380,milagroso,0,adj,2018,3.234
8381,requisito,0,noun,2018,3.234
8382,hobbits,0,unk,2017,3.233
8383,lasanha,0,noun,2017,3.233
8384,viu-a,0,unk,2017,3.233
8385,blindado,0,noun,2016,3.231
8386,programador,0,noun,2016,3.231
8387,tinha-me esquecido,1,mwe,2016,3.231
8388,atriz,0,unk,2015,3.230
8389,elmo,0,noun,2015,3.230
8390,una,0,unk,2015,3.230
8391,caloria,0,noun,2014,3.228
8392,cozer,0,verb,2014,3.228
8393,demente,0,adv,2014,3.228
8394,lia,0,noun,2014,3.228
8395,shot,0,unk,2014,3.228
8396,pratear,0,verb,2013,3.226
8397,saír,0,unk,2013,3.226
8398,surfista,0,noun,2012,3.225
8399,aptidão,0,noun,2011,3.223
8400,palito,0,noun,2011,3.223
8401,destrancar,0,verb,2010,3.222
8402,apresentador,0,noun,2009,3.220
8403,couve,0,unk,2009,3.220
8404,mpenaf,0,unk,2009,3.220
8405,sódio,0,noun,2008,3.218
8406,égua,0,noun,2008,3.218
8407,desapontado,0,noun,2007,3.217
8408,estéril,0,unk,2007,3.217
8409,modificação,0,noun,2007,3.217
8410,ow,0,unk,2007,3.217
8411,médium,0,unk,2005,3.214
8412,batoteiro,0,noun,2004,3.212
8413,good,0,unk,2002,3.209
8414,intimação,0,noun,2002,3.209
8415,cachecol,0,unk,2001,3.207
8416,catastrófico,0,adj,2001,3.207
8417,cuidados médicos,1,mwe,2000,3.206
8418,morteiro,0,noun,2000,3.206
8419,graduar,0,verb,1999,3.204
8420,barro,0,noun,1998,3.202
8421,jazer,0,verb,1998,3.202
8422,biopsia,0,noun,1996,3.199
8423,enquadrar,0,verb,1996,3.199
8424,aderir,0,verb,1995,3.198
8425,alojar,0,verb,1995,3.198
8426,concluído,0,noun,1995,3.198
8427,carrego,0,noun,1994,3.196
8428,enxofre,0,unk,1994,3.196
8429,participante,0,unk,1994,3.196
8430,caldeirar,0,verb,1993,3.194
8431,intitular,0,verb,1993,3.194
8432,nanar,0,verb,1993,3.194
8433,chegues,0,unk,1992,3.193
8434,finalizar,0,verb,1992,3.193
8435,wagner,0,verb,1992,3.193
8436,torradeira,0,noun,1991,3.191
8437,moralidade,0,noun,1990,3.190
8438,verbal,0,adj,1990,3.190
8439,cordelinho,0,adj,1989,3.188
8440,arrancado,0,noun,1988,3.186
8441,primeiros socorros,1,mwe,1988,3.186
8442,gestor,0,unk,1987,3.185
8443,là,0,unk,1987,3.185
