rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
5253,dvd,0,unk,4985,7.990
5254,morango,0,noun,4984,7.988
5255,reter,0,verb,4981,7.983
5256,desobedecer,0,verb,4981,7.983
5257,enervar,0,verb,4981,7.983
5258,irlanda,0,noun,4980,7.982
5259,manda,0,noun,4980,7.982
5260,indicação,0,noun,4976,7.975
5261,seriar,0,verb,4972,7.969
5262,húmido,0,noun,4970,7.966
5263,marinar,0,verb,4964,7.956
5264,pontaria,0,noun,4961,7.951
5265,precipitar,0,verb,4961,7.951
5266,fêmeo,0,noun,4957,7.945
5267,bernard,0,unk,4956,7.943
5268,moore,0,unk,4955,7.942
5269,poeira,0,noun,4951,7.935
5270,virtude,0,noun,4936,7.911
5271,revelação,0,noun,4933,7.906
5272,sinistro,0,noun,4933,7.906
5273,po,0,unk,4931,7.903
5274,providenciar,0,verb,4931,7.903
5275,asneira,0,noun,4929,7.900
5276,atalho,0,noun,4927,7.897
5277,interruptor,0,unk,4925,7.894
5278,passatempo,0,noun,4924,7.892
5279,urinar,0,verb,4923,7.890
5280,sandra,0,noun,4920,7.886
5281,jipe,0,unk,4920,7.886
5282,coro,0,noun,4918,7.882
5283,trégua,0,noun,4917,7.881
5284,marcel,0,unk,4916,7.879
5285,estadual,0,adj,4916,7.879
5286,legalmente,0,adv,4915,7.878
5287,endireitar,0,verb,4915,7.878
5288,tóquio,0,noun,4911,7.871
5289,telegrama,0,noun,4910,7.870
5290,farmácia,0,noun,4907,7.865
5291,deixado,0,noun,4906,7.863
5292,vitimar,0,verb,4898,7.850
5293,corrupção,0,noun,4896,7.847
5294,confirmado,0,noun,4895,7.846
5295,serra,0,noun,4893,7.842
5296,táctica,0,adj,4893,7.842
5297,piquenique,0,unk,4892,7.841
5298,preparação,0,noun,4891,7.839
5299,sonda,0,noun,4890,7.838
5300,causado,0,noun,4887,7.833
5301,afecta,0,noun,4886,7.831
5302,milionário,0,noun,4885,7.830
5303,aceitável,0,adj,4881,7.823
5304,exacta,0,noun,4877,7.817
5305,relativamente,0,adv,4877,7.817
5306,iludir,0,verb,4875,7.813
5307,corno,0,noun,4871,7.807
5308,improvisar,0,verb,4870,7.805
5309,carvão,0,noun,4869,7.804
5310,cimo,0,noun,4865,7.797
5311,estagiário,0,noun,4865,7.797
5312,holandês,0,adj,4862,7.793
5313,picante,0,unk,4861,7.791
5314,grão,0,noun,4861,7.791
5315,remar,0,verb,4853,7.778
5316,lareiro,0,noun,4849,7.772
5317,horizonte,0,unk,4846,7.767
5318,mantimentos,0,noun,4845,7.765
5319,simpatia,0,noun,4845,7.765
5320,genuíno,0,noun,4841,7.759
5321,vegetariano,0,adj,4840,7.757
5322,zonas,0,unk,4839,7.756
5323,escuteiro,0,noun,4839,7.756
5324,conspirar,0,verb,4839,7.756
5325,intrometer,0,verb,4839,7.756
5326,sogro,0,noun,4838,7.754
5327,tambor,0,unk,4837,7.753
5328,mobília,0,noun,4836,7.751
5329,antecedente,0,adj,4833,7.746
5330,vencido,0,noun,4831,7.743
5331,ausente,0,adj,4829,7.740
5332,actuação,0,noun,4828,7.738
5333,cadete,0,unk,4826,7.735
5334,boris,0,unk,4824,7.732
5335,aparecido,0,noun,4823,7.730
5336,detectar,0,verb,4818,7.722
5337,submeter,0,verb,4818,7.722
5338,pintor,0,unk,4817,7.721
5339,obcecado,0,noun,4817,7.721
5340,apocalipse,0,unk,4816,7.719
5341,perturbador,0,noun,4814,7.716
5342,ctu,0,unk,4808,7.706
5343,condicionar,0,verb,4807,7.705
5344,pateta,0,noun,4805,7.701
5345,semestre,0,unk,4802,7.696
5346,eléctrico,0,adj,4801,7.695
5347,raposar,0,verb,4800,7.693
5348,concorrente,0,adj,4799,7.692
5349,qualificar,0,verb,4797,7.688
5350,merdoso,0,adj,4792,7.680
5351,paranóico,0,adj,4792,7.680
5352,auto,0,noun,4790,7.677
5353,compartimento,0,noun,4786,7.671
5354,fachada,0,noun,4785,7.669
5355,ignorante,0,unk,4785,7.669
5356,artefacto,0,noun,4785,7.669
5357,severo,0,noun,4782,7.664
5358,lata,0,noun,4781,7.663
5359,caluda,0,adj,4778,7.658
